id,y_true,prob_1,pred,source_model
93,0,0.37838727,0,challenge_08_knn_cleaning_colab_ultra
94,0,0.4981592,0,challenge_08_knn_cleaning_colab_ultra
95,0,0.4400287,0,challenge_08_knn_cleaning_colab_ultra
96,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
97,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
98,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
99,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
100,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
101,0,0.4889642,0,challenge_08_knn_cleaning_colab_ultra
102,0,0.5021918,1,challenge_08_knn_cleaning_colab_ultra
103,0,0.50988084,1,challenge_08_knn_cleaning_colab_ultra
104,1,0.4830187,0,challenge_08_knn_cleaning_colab_ultra
105,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
106,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
107,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
108,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
109,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
110,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
111,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
112,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
113,0,0.5005445,1,challenge_08_knn_cleaning_colab_ultra
114,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
115,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
116,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
117,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
118,1,0.4931352,0,challenge_08_knn_cleaning_colab_ultra
119,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
120,0,0.42161757,0,challenge_08_knn_cleaning_colab_ultra
121,0,0.49308366,0,challenge_08_knn_cleaning_colab_ultra
122,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
123,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
124,0,0.47424763,0,challenge_08_knn_cleaning_colab_ultra
125,0,0.42932636,0,challenge_08_knn_cleaning_colab_ultra
126,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
127,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
128,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
129,0,0.4986334,0,challenge_08_knn_cleaning_colab_ultra
130,1,0.49685,0,challenge_08_knn_cleaning_colab_ultra
131,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
132,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
133,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
134,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
135,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
136,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
137,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
138,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
139,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
140,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
141,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
142,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
143,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
144,1,0.5490624,1,challenge_08_knn_cleaning_colab_ultra
145,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
146,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
147,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
148,0,0.47250456,0,challenge_08_knn_cleaning_colab_ultra
149,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
150,1,0.50155807,1,challenge_08_knn_cleaning_colab_ultra
151,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
152,0,0.45445853,0,challenge_08_knn_cleaning_colab_ultra
153,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
154,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
155,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
156,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
157,1,0.50290996,1,challenge_08_knn_cleaning_colab_ultra
158,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
159,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
160,0,0.47417265,0,challenge_08_knn_cleaning_colab_ultra
161,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
162,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
163,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
164,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
165,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
166,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
167,0,0.4626074,0,challenge_08_knn_cleaning_colab_ultra
168,0,0.49987936,0,challenge_08_knn_cleaning_colab_ultra
169,0,0.4413299,0,challenge_08_knn_cleaning_colab_ultra
170,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
171,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
172,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
173,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
174,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
175,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
176,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
177,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
178,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
179,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
180,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
181,0,0.49382147,0,challenge_08_knn_cleaning_colab_ultra
182,0,0.5070196,1,challenge_08_knn_cleaning_colab_ultra
183,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
184,0,0.41788587,0,challenge_08_knn_cleaning_colab_ultra
185,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
186,0,0.46574804,0,challenge_08_knn_cleaning_colab_ultra
187,0,0.5013535,1,challenge_08_knn_cleaning_colab_ultra
188,0,0.5006765,1,challenge_08_knn_cleaning_colab_ultra
189,1,0.5044409,1,challenge_08_knn_cleaning_colab_ultra
190,0,0.4786256,0,challenge_08_knn_cleaning_colab_ultra
191,0,0.4812339,0,challenge_08_knn_cleaning_colab_ultra
192,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
193,0,0.49304256,0,challenge_08_knn_cleaning_colab_ultra
194,0,0.48813644,0,challenge_08_knn_cleaning_colab_ultra
195,0,0.48708606,0,challenge_08_knn_cleaning_colab_ultra
196,1,0.5065938,1,challenge_08_knn_cleaning_colab_ultra
197,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
198,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
199,0,0.49076635,0,challenge_08_knn_cleaning_colab_ultra
200,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
201,0,0.43953875,0,challenge_08_knn_cleaning_colab_ultra
202,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
203,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
204,0,0.4160126,0,challenge_08_knn_cleaning_colab_ultra
205,1,0.4986638,0,challenge_08_knn_cleaning_colab_ultra
206,0,0.50099736,1,challenge_08_knn_cleaning_colab_ultra
207,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
208,0,0.50770295,1,challenge_08_knn_cleaning_colab_ultra
209,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
210,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
211,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
212,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
213,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
214,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
215,0,0.5049956,1,challenge_08_knn_cleaning_colab_ultra
216,1,0.5019336,1,challenge_08_knn_cleaning_colab_ultra
217,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
218,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
219,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
220,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
221,0,0.41888,0,challenge_08_knn_cleaning_colab_ultra
222,1,0.49889004,0,challenge_08_knn_cleaning_colab_ultra
223,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
224,1,0.4918732,0,challenge_08_knn_cleaning_colab_ultra
225,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
226,0,0.5000567,1,challenge_08_knn_cleaning_colab_ultra
227,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
228,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
229,1,0.5037309,1,challenge_08_knn_cleaning_colab_ultra
230,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
231,1,0.50903755,1,challenge_08_knn_cleaning_colab_ultra
232,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
233,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
234,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
235,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
236,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
237,0,0.38877904,0,challenge_08_knn_cleaning_colab_ultra
238,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
239,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
240,0,0.49862948,0,challenge_08_knn_cleaning_colab_ultra
241,1,0.51640475,1,challenge_08_knn_cleaning_colab_ultra
242,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
243,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
244,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
245,0,0.3866575,0,challenge_08_knn_cleaning_colab_ultra
246,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
247,1,0.5507769,1,challenge_08_knn_cleaning_colab_ultra
248,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
249,1,0.55661833,1,challenge_08_knn_cleaning_colab_ultra
250,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
251,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
252,1,0.54276615,1,challenge_08_knn_cleaning_colab_ultra
253,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
254,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
255,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
256,0,0.49983126,0,challenge_08_knn_cleaning_colab_ultra
257,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
258,1,0.50332826,1,challenge_08_knn_cleaning_colab_ultra
259,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
260,1,0.49888852,0,challenge_08_knn_cleaning_colab_ultra
261,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
262,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
263,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
264,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
265,0,0.50532687,1,challenge_08_knn_cleaning_colab_ultra
266,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
267,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
268,0,0.49943224,0,challenge_08_knn_cleaning_colab_ultra
269,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
270,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
271,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
272,0,0.49843952,0,challenge_08_knn_cleaning_colab_ultra
273,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
274,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
275,0,0.5011668,1,challenge_08_knn_cleaning_colab_ultra
276,0,0.4773124,0,challenge_08_knn_cleaning_colab_ultra
277,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
278,1,0.48511454,0,challenge_08_knn_cleaning_colab_ultra
279,0,0.46188077,0,challenge_08_knn_cleaning_colab_ultra
280,1,0.49870995,0,challenge_08_knn_cleaning_colab_ultra
281,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
282,0,0.42562938,0,challenge_08_knn_cleaning_colab_ultra
283,0,0.48747855,0,challenge_08_knn_cleaning_colab_ultra
284,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
285,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
286,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
287,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
288,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
289,0,0.500064,1,challenge_08_knn_cleaning_colab_ultra
290,0,0.4718839,0,challenge_08_knn_cleaning_colab_ultra
291,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
292,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
293,1,0.5001561,1,challenge_08_knn_cleaning_colab_ultra
294,0,0.4984128,0,challenge_08_knn_cleaning_colab_ultra
295,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
296,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
297,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
298,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
299,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
300,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
301,0,0.5088729,1,challenge_08_knn_cleaning_colab_ultra
302,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
303,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
304,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
305,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
306,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
307,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
308,0,0.46581298,0,challenge_08_knn_cleaning_colab_ultra
309,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
310,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
311,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
312,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
313,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
314,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
315,0,0.51317537,1,challenge_08_knn_cleaning_colab_ultra
316,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
317,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
318,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
319,0,0.50890464,1,challenge_08_knn_cleaning_colab_ultra
320,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
321,1,0.49899578,0,challenge_08_knn_cleaning_colab_ultra
322,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
323,0,0.5134539,1,challenge_08_knn_cleaning_colab_ultra
324,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
325,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
326,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
327,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
328,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
329,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
330,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
331,0,0.5000502,1,challenge_08_knn_cleaning_colab_ultra
332,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
333,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
334,1,0.49735513,0,challenge_08_knn_cleaning_colab_ultra
335,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
336,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
337,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
338,1,0.5031726,1,challenge_08_knn_cleaning_colab_ultra
339,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
340,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
341,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
342,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
343,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
344,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
345,0,0.49305522,0,challenge_08_knn_cleaning_colab_ultra
346,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
347,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
348,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
349,1,0.5338291,1,challenge_08_knn_cleaning_colab_ultra
350,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
351,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
352,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
353,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
354,0,0.500106,1,challenge_08_knn_cleaning_colab_ultra
355,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
356,0,0.48776326,0,challenge_08_knn_cleaning_colab_ultra
357,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
358,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
359,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
360,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
361,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
362,0,0.4974053,0,challenge_08_knn_cleaning_colab_ultra
363,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
364,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
365,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
366,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
367,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
368,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
369,1,0.5030656,1,challenge_08_knn_cleaning_colab_ultra
370,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
371,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
372,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
373,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
374,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
375,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
376,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
377,1,0.49919513,0,challenge_08_knn_cleaning_colab_ultra
378,0,0.48321813,0,challenge_08_knn_cleaning_colab_ultra
379,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
380,1,0.49654078,0,challenge_08_knn_cleaning_colab_ultra
381,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
382,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
383,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
384,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
385,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
386,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
387,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
388,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
389,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
390,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
391,0,0.4940298,0,challenge_08_knn_cleaning_colab_ultra
392,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
393,0,0.49572945,0,challenge_08_knn_cleaning_colab_ultra
394,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
395,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
396,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
397,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
398,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
399,0,0.50276315,1,challenge_08_knn_cleaning_colab_ultra
400,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
401,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
402,0,0.5007959,1,challenge_08_knn_cleaning_colab_ultra
403,0,0.48259205,0,challenge_08_knn_cleaning_colab_ultra
404,0,0.50259244,1,challenge_08_knn_cleaning_colab_ultra
405,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
406,0,1.0,1,challenge_08_knn_cleaning_colab_ultra
407,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
408,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
409,1,0.5029524,1,challenge_08_knn_cleaning_colab_ultra
410,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
411,0,0.49370927,0,challenge_08_knn_cleaning_colab_ultra
412,1,0.5014741,1,challenge_08_knn_cleaning_colab_ultra
413,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
414,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
415,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
416,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
417,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
418,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
419,0,0.5238105,1,challenge_08_knn_cleaning_colab_ultra
420,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
421,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
422,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
423,1,0.50036055,1,challenge_08_knn_cleaning_colab_ultra
424,0,0.48579344,0,challenge_08_knn_cleaning_colab_ultra
425,0,0.50317913,1,challenge_08_knn_cleaning_colab_ultra
426,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
427,1,0.0,0,challenge_08_knn_cleaning_colab_ultra
428,1,0.53285915,1,challenge_08_knn_cleaning_colab_ultra
429,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
430,0,0.5046236,1,challenge_08_knn_cleaning_colab_ultra
431,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
432,1,0.49120325,0,challenge_08_knn_cleaning_colab_ultra
433,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
434,1,0.50374657,1,challenge_08_knn_cleaning_colab_ultra
435,1,0.5761469,1,challenge_08_knn_cleaning_colab_ultra
436,1,0.5014125,1,challenge_08_knn_cleaning_colab_ultra
437,0,0.4638141,0,challenge_08_knn_cleaning_colab_ultra
438,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
439,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
440,0,0.0,0,challenge_08_knn_cleaning_colab_ultra
441,1,1.0,1,challenge_08_knn_cleaning_colab_ultra
